LOC_ID                          CLUSTER             P_VALUE             GBL_PVALUE          CLU_OBS             CLU_EXP             CLU_ODE             LOC_OBS             LOC_EXP             LOC_ODE             LOC_X               LOC_Y               GINI_CLUST
2969                            2                   0.0420              0.038               22                  7.35                2.99                n/a                 n/a                 n/a                 3.11973e+06         1.00539e+07         F 
2986                            2                   0.0420              0.038               22                  7.35                2.99                n/a                 n/a                 n/a                 3.11973e+06         1.00539e+07         F 
512                             2                   0.0420              0.038               22                  7.35                2.99                0                   0                   0                   3.11767e+06         1.00434e+07         F 
515                             2                   0.0420              0.038               22                  7.35                2.99                0                   0                   0                   3.11808e+06         1.00426e+07         F 
3498                            2                   0.0420              0.038               22                  7.35                2.99                0                   0                   0                   3.11616e+06         1.0048e+07          F 
1510                            2                   0.0420              0.038               22                  7.35                2.99                0                   0                   0                   3.12679e+06         1.00548e+07         F 
3485                            2                   0.0420              0.038               22                  7.35                2.99                0                   0.099               0                   3.11604e+06         1.00481e+07         F 
617                             2                   0.0420              0.038               22                  7.35                2.99                n/a                 n/a                 n/a                 3.12169e+06         1.00552e+07         F 
625                             2                   0.0420              0.038               22                  7.35                2.99                n/a                 n/a                 n/a                 3.12169e+06         1.00552e+07         F 
627                             2                   0.0420              0.038               22                  7.35                2.99                n/a                 n/a                 n/a                 3.12169e+06         1.00552e+07         F 
649                             2                   0.0420              0.038               22                  7.35                2.99                n/a                 n/a                 n/a                 3.12169e+06         1.00552e+07         F 
663                             2                   0.0420              0.038               22                  7.35                2.99                n/a                 n/a                 n/a                 3.12169e+06         1.00552e+07         F 
721                             2                   0.0420              0.038               22                  7.35                2.99                n/a                 n/a                 n/a                 3.12169e+06         1.00552e+07         F 
2993                            2                   0.0420              0.038               22                  7.35                2.99                n/a                 n/a                 n/a                 3.1202e+06          1.00547e+07         F 
3016                            2                   0.0420              0.038               22                  7.35                2.99                n/a                 n/a                 n/a                 3.1202e+06          1.00547e+07         F 
3487                            2                   0.0420              0.038               22                  7.35                2.99                0                   0                   0                   3.11652e+06         1.00443e+07         F 
3459                            2                   0.0420              0.038               22                  7.35                2.99                n/a                 n/a                 n/a                 3.11644e+06         1.00444e+07         F 
3464                            2                   0.0420              0.038               22                  7.35                2.99                n/a                 n/a                 n/a                 3.11644e+06         1.00444e+07         F 
3486                            2                   0.0420              0.038               22                  7.35                2.99                0                   0                   0                   3.11651e+06         1.00442e+07         F 
3463                            2                   0.0420              0.038               22                  7.35                2.99                n/a                 n/a                 n/a                 3.11598e+06         1.00457e+07         F 
3479                            2                   0.0420              0.038               22                  7.35                2.99                n/a                 n/a                 n/a                 3.11598e+06         1.00457e+07         F 
3493                            2                   0.0420              0.038               22                  7.35                2.99                n/a                 n/a                 n/a                 3.11598e+06         1.00457e+07         F 
404                             2                   0.0420              0.038               22                  7.35                2.99                0                   0.099               0                   3.13134e+06         1.00509e+07         F 
1484                            2                   0.0420              0.038               22                  7.35                2.99                n/a                 n/a                 n/a                 3.12714e+06         1.00552e+07         F 
1496                            2                   0.0420              0.038               22                  7.35                2.99                n/a                 n/a                 n/a                 3.12714e+06         1.00552e+07         F 
2997                            2                   0.0420              0.038               22                  7.35                2.99                0                   0                   0                   3.11699e+06         1.00522e+07         F 
3472                            2                   0.0420              0.038               22                  7.35                2.99                0                   0                   0                   3.11557e+06         1.00485e+07         F 
1459                            2                   0.0420              0.038               22                  7.35                2.99                n/a                 n/a                 n/a                 3.1271e+06          1.00554e+07         F 
1463                            2                   0.0420              0.038               22                  7.35                2.99                n/a                 n/a                 n/a                 3.1271e+06          1.00554e+07         F 
1534                            2                   0.0420              0.038               22                  7.35                2.99                0                   0                   0                   3.12833e+06         1.00548e+07         F 
1540                            2                   0.0420              0.038               22                  7.35                2.99                0                   0                   0                   3.12784e+06         1.0055e+07          F 
1464                            2                   0.0420              0.038               22                  7.35                2.99                0                   0.099               0                   3.12691e+06         1.00555e+07         F 
1466                            2                   0.0420              0.038               22                  7.35                2.99                0                   0.099               0                   3.1275e+06          1.00553e+07         F 
1505                            2                   0.0420              0.038               22                  7.35                2.99                0                   0                   0                   3.13026e+06         1.00532e+07         F 
1480                            2                   0.0420              0.038               22                  7.35                2.99                n/a                 n/a                 n/a                 3.12726e+06         1.00554e+07         F 
1488                            2                   0.0420              0.038               22                  7.35                2.99                n/a                 n/a                 n/a                 3.12726e+06         1.00554e+07         F 
1494                            2                   0.0420              0.038               22                  7.35                2.99                n/a                 n/a                 n/a                 3.12726e+06         1.00554e+07         F 
1501                            2                   0.0420              0.038               22                  7.35                2.99                n/a                 n/a                 n/a                 3.12726e+06         1.00554e+07         F 
1506                            2                   0.0420              0.038               22                  7.35                2.99                n/a                 n/a                 n/a                 3.12726e+06         1.00554e+07         F 
1514                            2                   0.0420              0.038               22                  7.35                2.99                n/a                 n/a                 n/a                 3.12726e+06         1.00554e+07         F 
1520                            2                   0.0420              0.038               22                  7.35                2.99                n/a                 n/a                 n/a                 3.12726e+06         1.00554e+07         F 
3006                            2                   0.0420              0.038               22                  7.35                2.99                0                   0.099               0                   3.12051e+06         1.00555e+07         F 
702                             2                   0.0420              0.038               22                  7.35                2.99                0                   0                   0                   3.12153e+06         1.00558e+07         F 
1509                            2                   0.0420              0.038               22                  7.35                2.99                0                   0                   0                   3.12968e+06         1.00539e+07         F 
1460                            2                   0.0420              0.038               22                  7.35                2.99                n/a                 n/a                 n/a                 3.12695e+06         1.00556e+07         F 
1524                            2                   0.0420              0.038               22                  7.35                2.99                n/a                 n/a                 n/a                 3.12695e+06         1.00556e+07         F 
3458                            2                   0.0420              0.038               22                  7.35                2.99                0                   0.099               0                   3.11531e+06         1.00481e+07         F 
1461                            2                   0.0420              0.038               22                  7.35                2.99                0                   0                   0                   3.12637e+06         1.00559e+07         F 
3474                            2                   0.0420              0.038               22                  7.35                2.99                0                   0.099               0                   3.1159e+06          1.00444e+07         F 
1467                            2                   0.0420              0.038               22                  7.35                2.99                0                   0.099               0                   3.1272e+06          1.00556e+07         F 
1481                            2                   0.0420              0.038               22                  7.35                2.99                n/a                 n/a                 n/a                 3.12619e+06         1.0056e+07          F 
1487                            2                   0.0420              0.038               22                  7.35                2.99                n/a                 n/a                 n/a                 3.12619e+06         1.0056e+07          F 
1536                            2                   0.0420              0.038               22                  7.35                2.99                n/a                 n/a                 n/a                 3.12619e+06         1.0056e+07          F 
1521                            2                   0.0420              0.038               22                  7.35                2.99                0                   0                   0                   3.12722e+06         1.00556e+07         F 
493                             2                   0.0420              0.038               22                  7.35                2.99                n/a                 n/a                 n/a                 3.11637e+06         1.00433e+07         F 
503                             2                   0.0420              0.038               22                  7.35                2.99                n/a                 n/a                 n/a                 3.11637e+06         1.00433e+07         F 
505                             2                   0.0420              0.038               22                  7.35                2.99                n/a                 n/a                 n/a                 3.11637e+06         1.00433e+07         F 
513                             2                   0.0420              0.038               22                  7.35                2.99                n/a                 n/a                 n/a                 3.11637e+06         1.00433e+07         F 
516                             2                   0.0420              0.038               22                  7.35                2.99                n/a                 n/a                 n/a                 3.11637e+06         1.00433e+07         F 
1516                            2                   0.0420              0.038               22                  7.35                2.99                0                   0                   0                   3.12726e+06         1.00557e+07         F 
507                             2                   0.0420              0.038               22                  7.35                2.99                0                   0                   0                   3.11618e+06         1.00436e+07         F 
498                             2                   0.0420              0.038               22                  7.35                2.99                n/a                 n/a                 n/a                 3.11626e+06         1.00434e+07         F 
518                             2                   0.0420              0.038               22                  7.35                2.99                n/a                 n/a                 n/a                 3.11626e+06         1.00434e+07         F 
2989                            2                   0.0420              0.038               22                  7.35                2.99                0                   0                   0                   3.11636e+06         1.00521e+07         F 
1485                            2                   0.0420              0.038               22                  7.35                2.99                0                   0                   0                   3.12738e+06         1.00556e+07         F 
3014                            2                   0.0420              0.038               22                  7.35                2.99                0                   0                   0                   3.11948e+06         1.00553e+07         F 
508                             2                   0.0420              0.038               22                  7.35                2.99                0                   0                   0                   3.11648e+06         1.00428e+07         F 
2965                            2                   0.0420              0.038               22                  7.35                2.99                n/a                 n/a                 n/a                 3.11617e+06         1.0052e+07          F 
2970                            2                   0.0420              0.038               22                  7.35                2.99                n/a                 n/a                 n/a                 3.11617e+06         1.0052e+07          F 
2973                            2                   0.0420              0.038               22                  7.35                2.99                n/a                 n/a                 n/a                 3.11617e+06         1.0052e+07          F 
3013                            2                   0.0420              0.038               22                  7.35                2.99                n/a                 n/a                 n/a                 3.11617e+06         1.0052e+07          F 
1508                            2                   0.0420              0.038               22                  7.35                2.99                0                   0                   0                   3.13026e+06         1.00538e+07         F 
514                             2                   0.0420              0.038               22                  7.35                2.99                0                   0                   0                   3.11614e+06         1.00433e+07         F 
3019                            2                   0.0420              0.038               22                  7.35                2.99                0                   0                   0                   3.11861e+06         1.00549e+07         F 
619                             2                   0.0420              0.038               22                  7.35                2.99                0                   0                   0                   3.12236e+06         1.00565e+07         F 
490                             2                   0.0420              0.038               22                  7.35                2.99                0                   0                   0                   3.1159e+06          1.00519e+07         F 
602                             2                   0.0420              0.038               22                  7.35                2.99                n/a                 n/a                 n/a                 3.12006e+06         1.00558e+07         F 
682                             2                   0.0420              0.038               22                  7.35                2.99                n/a                 n/a                 n/a                 3.12006e+06         1.00558e+07         F 
3462                            2                   0.0420              0.038               22                  7.35                2.99                0                   0                   0                   3.11523e+06         1.0045e+07          F 
589                             2                   0.0420              0.038               22                  7.35                2.99                n/a                 n/a                 n/a                 3.12081e+06         1.00562e+07         F 
597                             2                   0.0420              0.038               22                  7.35                2.99                n/a                 n/a                 n/a                 3.12081e+06         1.00562e+07         F 
643                             2                   0.0420              0.038               22                  7.35                2.99                n/a                 n/a                 n/a                 3.12081e+06         1.00562e+07         F 
647                             2                   0.0420              0.038               22                  7.35                2.99                n/a                 n/a                 n/a                 3.12081e+06         1.00562e+07         F 
659                             2                   0.0420              0.038               22                  7.35                2.99                n/a                 n/a                 n/a                 3.12081e+06         1.00562e+07         F 
674                             2                   0.0420              0.038               22                  7.35                2.99                n/a                 n/a                 n/a                 3.12081e+06         1.00562e+07         F 
701                             2                   0.0420              0.038               22                  7.35                2.99                n/a                 n/a                 n/a                 3.12081e+06         1.00562e+07         F 
709                             2                   0.0420              0.038               22                  7.35                2.99                n/a                 n/a                 n/a                 3.12081e+06         1.00562e+07         F 
711                             2                   0.0420              0.038               22                  7.35                2.99                n/a                 n/a                 n/a                 3.12081e+06         1.00562e+07         F 
719                             2                   0.0420              0.038               22                  7.35                2.99                n/a                 n/a                 n/a                 3.12081e+06         1.00562e+07         F 
645                             2                   0.0420              0.038               22                  7.35                2.99                0                   0                   0                   3.12483e+06         1.00567e+07         F 
2964                            2                   0.0420              0.038               22                  7.35                2.99                1                   0.099               10.06               3.1159e+06          1.0052e+07          F 
3501                            2                   0.0420              0.038               22                  7.35                2.99                0                   0                   0                   3.11575e+06         1.00434e+07         F 
3018                            2                   0.0420              0.038               22                  7.35                2.99                0                   0                   0                   3.1186e+06          1.00551e+07         F 
601                             2                   0.0420              0.038               22                  7.35                2.99                n/a                 n/a                 n/a                 3.11989e+06         1.0056e+07          F 
611                             2                   0.0420              0.038               22                  7.35                2.99                n/a                 n/a                 n/a                 3.11989e+06         1.0056e+07          F 
613                             2                   0.0420              0.038               22                  7.35                2.99                n/a                 n/a                 n/a                 3.11989e+06         1.0056e+07          F 
637                             2                   0.0420              0.038               22                  7.35                2.99                n/a                 n/a                 n/a                 3.11989e+06         1.0056e+07          F 
640                             2                   0.0420              0.038               22                  7.35                2.99                n/a                 n/a                 n/a                 3.11989e+06         1.0056e+07          F 
691                             2                   0.0420              0.038               22                  7.35                2.99                n/a                 n/a                 n/a                 3.11989e+06         1.0056e+07          F 
497                             2                   0.0420              0.038               22                  7.35                2.99                0                   0                   0                   3.11563e+06         1.00518e+07         F 
2977                            2                   0.0420              0.038               22                  7.35                2.99                n/a                 n/a                 n/a                 3.11937e+06         1.00557e+07         F 
2982                            2                   0.0420              0.038               22                  7.35                2.99                n/a                 n/a                 n/a                 3.11937e+06         1.00557e+07         F 
3471                            2                   0.0420              0.038               22                  7.35                2.99                0                   0                   0                   3.11516e+06         1.00444e+07         F 
599                             2                   0.0420              0.038               22                  7.35                2.99                n/a                 n/a                 n/a                 3.12164e+06         1.00567e+07         F 
608                             2                   0.0420              0.038               22                  7.35                2.99                n/a                 n/a                 n/a                 3.12164e+06         1.00567e+07         F 
634                             2                   0.0420              0.038               22                  7.35                2.99                n/a                 n/a                 n/a                 3.12164e+06         1.00567e+07         F 
1472                            2                   0.0420              0.038               22                  7.35                2.99                n/a                 n/a                 n/a                 3.12622e+06         1.00567e+07         F 
1499                            2                   0.0420              0.038               22                  7.35                2.99                n/a                 n/a                 n/a                 3.12622e+06         1.00567e+07         F 
1528                            2                   0.0420              0.038               22                  7.35                2.99                n/a                 n/a                 n/a                 3.12622e+06         1.00567e+07         F 
596                             2                   0.0420              0.038               22                  7.35                2.99                0                   0.099               0                   3.12116e+06         1.00566e+07         F 
666                             2                   0.0420              0.038               22                  7.35                2.99                0                   0                   0                   3.12421e+06         1.00571e+07         F 
612                             2                   0.0420              0.038               22                  7.35                2.99                0                   0                   0                   3.12109e+06         1.00567e+07         F 
2992                            2                   0.0420              0.038               22                  7.35                2.99                0                   0                   0                   3.11827e+06         1.00553e+07         F 
399                             2                   0.0420              0.038               22                  7.35                2.99                0                   0                   0                   3.13335e+06         1.00465e+07         F 
3002                            2                   0.0420              0.038               22                  7.35                2.99                n/a                 n/a                 n/a                 3.1194e+06          1.00561e+07         F 
3004                            2                   0.0420              0.038               22                  7.35                2.99                n/a                 n/a                 n/a                 3.1194e+06          1.00561e+07         F 
1462                            2                   0.0420              0.038               22                  7.35                2.99                n/a                 n/a                 n/a                 3.1278e+06          1.00564e+07         F 
1474                            2                   0.0420              0.038               22                  7.35                2.99                n/a                 n/a                 n/a                 3.1278e+06          1.00564e+07         F 
1507                            2                   0.0420              0.038               22                  7.35                2.99                n/a                 n/a                 n/a                 3.1278e+06          1.00564e+07         F 
1526                            2                   0.0420              0.038               22                  7.35                2.99                n/a                 n/a                 n/a                 3.1278e+06          1.00564e+07         F 
687                             2                   0.0420              0.038               22                  7.35                2.99                n/a                 n/a                 n/a                 3.1212e+06          1.00569e+07         F 
690                             2                   0.0420              0.038               22                  7.35                2.99                n/a                 n/a                 n/a                 3.1212e+06          1.00569e+07         F 
401                             2                   0.0420              0.038               22                  7.35                2.99                0                   0                   0                   3.13182e+06         1.0053e+07          F 
3020                            2                   0.0420              0.038               22                  7.35                2.99                0                   0                   0                   3.11915e+06         1.00561e+07         F 
1457                            2                   0.0420              0.038               22                  7.35                2.99                n/a                 n/a                 n/a                 3.12978e+06         1.00554e+07         F 
1470                            2                   0.0420              0.038               22                  7.35                2.99                n/a                 n/a                 n/a                 3.12978e+06         1.00554e+07         F 
1490                            2                   0.0420              0.038               22                  7.35                2.99                n/a                 n/a                 n/a                 3.12978e+06         1.00554e+07         F 
1493                            2                   0.0420              0.038               22                  7.35                2.99                n/a                 n/a                 n/a                 3.12978e+06         1.00554e+07         F 
1530                            2                   0.0420              0.038               22                  7.35                2.99                n/a                 n/a                 n/a                 3.12978e+06         1.00554e+07         F 
1482                            2                   0.0420              0.038               22                  7.35                2.99                0                   0                   0                   3.13123e+06         1.0054e+07          F 
598                             2                   0.0420              0.038               22                  7.35                2.99                0                   0.099               0                   3.11962e+06         1.00564e+07         F 
1476                            2                   0.0420              0.038               22                  7.35                2.99                0                   0                   0                   3.12718e+06         1.00568e+07         F 
1483                            2                   0.0420              0.038               22                  7.35                2.99                n/a                 n/a                 n/a                 3.12772e+06         1.00567e+07         F 
1500                            2                   0.0420              0.038               22                  7.35                2.99                n/a                 n/a                 n/a                 3.12772e+06         1.00567e+07         F 
1518                            2                   0.0420              0.038               22                  7.35                2.99                n/a                 n/a                 n/a                 3.12772e+06         1.00567e+07         F 
1541                            2                   0.0420              0.038               22                  7.35                2.99                n/a                 n/a                 n/a                 3.12772e+06         1.00567e+07         F 
406                             2                   0.0420              0.038               22                  7.35                2.99                0                   0                   0                   3.13355e+06         1.00492e+07         F 
492                             2                   0.0420              0.038               22                  7.35                2.99                n/a                 n/a                 n/a                 3.11645e+06         1.00412e+07         F 
517                             2                   0.0420              0.038               22                  7.35                2.99                n/a                 n/a                 n/a                 3.11645e+06         1.00412e+07         F 
592                             2                   0.0420              0.038               22                  7.35                2.99                n/a                 n/a                 n/a                 3.12598e+06         1.00573e+07         F 
693                             2                   0.0420              0.038               22                  7.35                2.99                n/a                 n/a                 n/a                 3.12598e+06         1.00573e+07         F 
706                             2                   0.0420              0.038               22                  7.35                2.99                n/a                 n/a                 n/a                 3.12598e+06         1.00573e+07         F 
639                             2                   0.0420              0.038               22                  7.35                2.99                0                   0                   0                   3.12623e+06         1.00572e+07         F 
1532                            2                   0.0420              0.038               22                  7.35                2.99                0                   0                   0                   3.12647e+06         1.00572e+07         F 
668                             2                   0.0420              0.038               22                  7.35                2.99                0                   0                   0                   3.12145e+06         1.00573e+07         F 
594                             2                   0.0420              0.038               22                  7.35                2.99                0                   0.099               0                   3.12141e+06         1.00573e+07         F 
606                             2                   0.0420              0.038               22                  7.35                2.99                0                   0.099               0                   3.11988e+06         1.00568e+07         F 
669                             2                   0.0420              0.038               22                  7.35                2.99                0                   0                   0                   3.12087e+06         1.00572e+07         F 
3452                            2                   0.0420              0.038               22                  7.35                2.99                0                   0                   0                   3.11456e+06         1.00439e+07         F 
2357                            2                   0.0420              0.038               22                  7.35                2.99                0                   0                   0                   3.11975e+06         1.00569e+07         F 
590                             2                   0.0420              0.038               22                  7.35                2.99                0                   0                   0                   3.12012e+06         1.00571e+07         F 
2271                            2                   0.0420              0.038               22                  7.35                2.99                n/a                 n/a                 n/a                 3.1194e+06          1.00568e+07         F 
2283                            2                   0.0420              0.038               22                  7.35                2.99                n/a                 n/a                 n/a                 3.1194e+06          1.00568e+07         F 
2305                            2                   0.0420              0.038               22                  7.35                2.99                n/a                 n/a                 n/a                 3.1194e+06          1.00568e+07         F 
2308                            2                   0.0420              0.038               22                  7.35                2.99                n/a                 n/a                 n/a                 3.1194e+06          1.00568e+07         F 
2458                            2                   0.0420              0.038               22                  7.35                2.99                n/a                 n/a                 n/a                 3.1194e+06          1.00568e+07         F 
407                             2                   0.0420              0.038               22                  7.35                2.99                0                   0                   0                   3.13266e+06         1.00425e+07         F 
408                             2                   0.0420              0.038               22                  7.35                2.99                n/a                 n/a                 n/a                 3.1334e+06          1.00513e+07         F 
411                             2                   0.0420              0.038               22                  7.35                2.99                n/a                 n/a                 n/a                 3.1334e+06          1.00513e+07         F 
3465                            2                   0.0420              0.038               22                  7.35                2.99                0                   0                   0                   3.11451e+06         1.00436e+07         F 
3015                            2                   0.0420              0.038               22                  7.35                2.99                0                   0                   0                   3.11731e+06         1.00555e+07         F 
616                             2                   0.0420              0.038               22                  7.35                2.99                n/a                 n/a                 n/a                 3.12143e+06         1.00576e+07         F 
618                             2                   0.0420              0.038               22                  7.35                2.99                n/a                 n/a                 n/a                 3.12143e+06         1.00576e+07         F 
642                             2                   0.0420              0.038               22                  7.35                2.99                n/a                 n/a                 n/a                 3.12143e+06         1.00576e+07         F 
683                             2                   0.0420              0.038               22                  7.35                2.99                n/a                 n/a                 n/a                 3.12143e+06         1.00576e+07         F 
696                             2                   0.0420              0.038               22                  7.35                2.99                n/a                 n/a                 n/a                 3.12143e+06         1.00576e+07         F 
3504                            2                   0.0420              0.038               22                  7.35                2.99                0                   0                   0                   3.11434e+06         1.00438e+07         F 
2205                            2                   0.0420              0.038               22                  7.35                2.99                0                   0                   0                   3.13357e+06         1.00512e+07         F 
2200                            2                   0.0420              0.038               22                  7.35                2.99                1                   0.099               10.06               3.13357e+06         1.00512e+07         F 
3460                            2                   0.0420              0.038               22                  7.35                2.99                n/a                 n/a                 n/a                 3.11421e+06         1.00439e+07         F 
3480                            2                   0.0420              0.038               22                  7.35                2.99                n/a                 n/a                 n/a                 3.11421e+06         1.00439e+07         F 
3490                            2                   0.0420              0.038               22                  7.35                2.99                n/a                 n/a                 n/a                 3.11421e+06         1.00439e+07         F 
1539                            2                   0.0420              0.038               22                  7.35                2.99                0                   0                   0                   3.12883e+06         1.00568e+07         F 
1502                            2                   0.0420              0.038               22                  7.35                2.99                0                   0                   0                   3.12801e+06         1.00572e+07         F 
1492                            2                   0.0420              0.038               22                  7.35                2.99                n/a                 n/a                 n/a                 3.13013e+06         1.0056e+07          F 
1525                            2                   0.0420              0.038               22                  7.35                2.99                n/a                 n/a                 n/a                 3.13013e+06         1.0056e+07          F 
