LOC_ID                          CLUSTER             P_VALUE             GBL_PVALUE          CLU_OBS             CLU_EXP             CLU_ODE             LOC_OBS             LOC_EXP             LOC_ODE             LOC_X               LOC_Y               GINI_CLUST
1941                            1                   0.0540              0.044               34                  14.77               2.30                n/a                 n/a                 n/a                 3.12457e+06         1.00853e+07         F 
82                              1                   0.0540              0.044               34                  14.77               2.30                0                   0.095               0                   3.12492e+06         1.00881e+07         F 
908                             1                   0.0540              0.044               34                  14.77               2.30                1                   0.095               10.56               3.12232e+06         1.00935e+07         F 
1240                            1                   0.0540              0.044               34                  14.77               2.30                0                   0                   0                   3.12142e+06         1.00811e+07         F 
2539                            1                   0.0540              0.044               34                  14.77               2.30                0                   0.095               0                   3.12206e+06         1.00815e+07         F 
102                             1                   0.0540              0.044               34                  14.77               2.30                0                   0                   0                   3.12501e+06         1.00879e+07         F 
62                              1                   0.0540              0.044               34                  14.77               2.30                0                   0.095               0                   3.12502e+06         1.00877e+07         F 
3202                            1                   0.0540              0.044               34                  14.77               2.30                1                   0.095               10.56               3.11686e+06         1.00797e+07         F 
1935                            1                   0.0540              0.044               34                  14.77               2.30                n/a                 n/a                 n/a                 3.1246e+06          1.00849e+07         F 
1939                            1                   0.0540              0.044               34                  14.77               2.30                n/a                 n/a                 n/a                 3.1246e+06          1.00849e+07         F 
1945                            1                   0.0540              0.044               34                  14.77               2.30                n/a                 n/a                 n/a                 3.1246e+06          1.00849e+07         F 
1949                            1                   0.0540              0.044               34                  14.77               2.30                n/a                 n/a                 n/a                 3.1246e+06          1.00849e+07         F 
1956                            1                   0.0540              0.044               34                  14.77               2.30                n/a                 n/a                 n/a                 3.1246e+06          1.00849e+07         F 
1958                            1                   0.0540              0.044               34                  14.77               2.30                n/a                 n/a                 n/a                 3.1246e+06          1.00849e+07         F 
105                             1                   0.0540              0.044               34                  14.77               2.30                n/a                 n/a                 n/a                 3.12509e+06         1.00872e+07         F 
116                             1                   0.0540              0.044               34                  14.77               2.30                n/a                 n/a                 n/a                 3.12509e+06         1.00872e+07         F 
117                             1                   0.0540              0.044               34                  14.77               2.30                n/a                 n/a                 n/a                 3.12509e+06         1.00872e+07         F 
31                              1                   0.0540              0.044               34                  14.77               2.30                n/a                 n/a                 n/a                 3.12509e+06         1.00872e+07         F 
69                              1                   0.0540              0.044               34                  14.77               2.30                n/a                 n/a                 n/a                 3.12509e+06         1.00872e+07         F 
